-964.47409,-1038.47409,-1027.47409,-982.47409,-1334.47409,-1052.47409,-1185.47409,-1020.47409,-1330.47409,-1203.47409,-983.47409,-1151.47409,-1053.47409,-1404.47409,-1162.47409,-1243.47409,-972.47409,-991.47409,-1300.47409,-1056.47409,-1364.47409,-1185.47409,-1005.47409,-1436.47409,-1455.47409,-1310.47409,-965.47409,-1061.47409,-1183.47409,-1402.47409,-981.47409,-1123.47409,-1461.47409,-1125.47409,-1092.47409,-1174.47409,-1051.47409,-1405.47409,-1133.47409,-1403.47409,-1349.47409,-1118.47409,-1125.47409,-1051.47409,-1190.47409,-1024.47409,-1297.47409,-1004.47409,-1264.47409,-1450.47409
-615.03124,-776.03124,-857.03124,-891.03124,-1069.03124,-979.03124,-1011.03124,-677.03124,-763.03124,-1018.03124,-1017.03124,-1099.03124,-660.03124,-925.03124,-790.03124,-975.03124,-901.03124,-864.03124,-910.03124,-890.03124,-751.03124,-973.03124,-1008.03124,-727.03124,-645.03124,-1070.03124,-1048.03124,-623.03124,-879.03124,-1012.03124,-1057.03124,-819.03124,-886.03124,-936.03124,-842.03124,-977.03124,-745.03124,-877.03124,-671.03124,-641.03124,-887.03124,-820.03124,-1000.03124,-1040.03124,-1025.03124,-1035.03124,-950.03124,-844.03124,-862.03124,-705.03124
-306.93736,-733.93736,-653.93736,-461.93736,-518.93736,-385.93736,-612.93736,-694.93736,-734.93736,-517.93736,-557.93736,-520.93736,-639.93736,-663.93736,-399.93736,-334.93736,-354.93736,-466.93736,-805.93736,-680.93736,-728.93736,-594.93736,-654.93736,-648.93736,-349.93736,-748.93736,-616.93736,-308.93736,-720.93736,-576.93736,-609.93736,-736.93736,-702.93736,-758.93736,-434.93736,-354.93736,-438.93736,-741.93736,-604.93736,-549.93736,-709.93736,-780.93736,-361.93736,-783.93736,-672.93736,-344.93736,-597.93736,-626.93736,-613.93736,-793.93736
0,-258,-154,-299,-287,-310,-143,-59,-440,-192,-286,-42,-198,-457,-492,-251,-491,-10,-156,-297,-193,-418,-41,-348,-326,-22,-142,-416,-280,-498,-243,-308,-360,-171,-272,-447,-77,-387,-392,-350,-286,-331,-291,-53,-274,-261,-45,-470,-11,-105
141.24072,129.24072,-33.75928,-263.75928,-128.75928,-179.75928,-101.75928,-41.75928,-185.75928,-34.75928,-287.75928,-211.75928,132.24072,120.24072,-221.75928,-222.75928,108.24072,-163.75928,-163.75928,-333.75928,-320.75928,-61.75928,89.24072,-353.75928,3.24072,23.24072,-41.75928,30.24072,-275.75928,81.24072,10.24072,-262.75928,95.24072,118.24072,-51.75928,-121.75928,-31.75928,100.24072,100.24072,-254.75928,-162.75928,-88.75928,20.24072,-198.75928,50.24072,-48.75928,86.24072,-283.75928,55.24072,36.24072
90.91239,62.91239,-256.08761,-58.08761,-347.08761,-351.08761,-64.08761,44.91239,-99.08761,-288.08761,-396.08761,-226.08761,-194.08761,-12.08761,-44.08761,-402.08761,13.91239,-403.08761,-409.08761,-32.08761,-0.08761,-380.08761,-283.08761,-409.08761,-77.08761,-77.08761,-125.08761,-250.08761,29.91239,-234.08761,-167.08761,-125.08761,-152.08761,-372.08761,-68.08761,-270.08761,-225.08761,8.91239,-97.08761,-112.08761,32.91239,-148.08761,-395.08761,-361.08761,-340.08761,-6.08761,-69.08761,-395.08761,-367.08761,-161.08761
129.93367,-161.06633,-325.06633,-14.06633,-270.06633,-101.06633,40.93367,-89.06633,-62.06633,-277.06633,65.93367,-197.06633,-65.06633,-176.06633,-111.06633,-146.06633,-199.06633,92.93367,-316.06633,-337.06633,112.93367,-328.06633,-318.06633,-321.06633,-306.06633,-173.06633,88.93367,-166.06633,-245.06633,-128.06633,-325.06633,-256.06633,-209.06633,-115.06633,62.93367,-236.06633,-331.06633,101.93367,-13.06633,113.93367,-167.06633,-340.06633,-145.06633,-298.06633,-285.06633,-236.06633,-337.06633,22.93367,-14.06633,122.93367
177.02436,-118.97564,-321.97564,-197.97564,-72.97564,-38.97564,-96.97564,-143.97564,81.02436,-111.97564,-234.97564,-11.97564,-53.97564,-306.97564,-21.97564,-236.97564,150.02436,80.02436,-249.97564,64.02436,-16.97564,-193.97564,-72.97564,166.02436,-181.97564,-266.97564,-159.97564,-226.97564,-211.97564,23.02436,-284.97564,-193.97564,105.02436,8.02436,98.02436,-72.97564,-286.97564,-183.97564,1.02436,-237.97564,-100.97564,-261.97564,-16.97564,161.02436,-217.97564,-308.97564,177.02436,95.02436,-143.97564,-104.97564
165.90465,-65.09535,-126.09535,151.90465,-44.09535,-277.09535,-1.09535,-2.09535,-45.09535,-200.09535,159.90465,-123.09535,139.90465,-197.09535,-69.09535,-210.09535,-176.09535,59.90465,-95.09535,8.90465,-232.09535,19.90465,-326.09535,-112.09535,-49.09535,-220.09535,-123.09535,-21.09535,59.90465,11.90465,-196.09535,99.90465,135.90465,131.90465,-42.09535,-101.09535,164.90465,-171.09535,-183.09535,-15.09535,-72.09535,-65.09535,-23.09535,-293.09535,-323.09535,-269.09535,56.90465,-5.09535,148.90465,141.90465
164.84944,-316.15056,-220.15056,-212.15056,-115.15056,-291.15056,-8.15056,-149.15056,69.84944,122.84944,143.84944,-248.15056,-123.15056,-291.15056,-220.15056,-49.15056,-139.15056,18.84944,86.84944,-125.15056,-24.15056,163.84944,7.84944,-315.15056,42.84944,118.84944,-267.15056,141.84944,19.84944,-172.15056,158.84944,-26.15056,-28.15056,-254.15056,154.84944,-316.15056,-103.15056,-72.15056,-107.15056,21.84944,96.84944,-226.15056,130.84944,-242.15056,55.84944,-227.15056,-324.15056,-271.15056,-269.15056,-231.15056
204.96384,8.96384,133.96384,-211.03616,-169.03616,183.96384,-4.03616,-27.03616,145.96384,48.96384,54.96384,-240.03616,-81.03616,79.96384,-273.03616,57.96384,-78.03616,-201.03616,-84.03616,-55.03616,24.96384,-143.03616,-76.03616,-21.03616,68.96384,143.96384,37.96384,-234.03616,160.96384,-233.03616,-279.03616,-163.03616,-204.03616,31.96384,-188.03616,-147.03616,-147.03616,131.96384,-268.03616,-143.03616,64.96384,161.96384,-54.03616,-253.03616,-114.03616,-211.03616,142.96384,115.96384,-201.03616,165.96384
131.69764,-18.30236,-253.30236,-366.30236,24.69764,-362.30236,-80.30236,9.69764,-337.30236,-190.30236,-298.30236,-246.30236,-222.30236,-98.30236,-177.30236,21.69764,16.69764,-92.30236,43.69764,-313.30236,-70.30236,65.69764,130.69764,-180.30236,-269.30236,-338.30236,-324.30236,32.69764,-98.30236,70.69764,71.69764,-134.30236,-345.30236,-257.30236,-354.30236,-288.30236,-136.30236,-335.30236,-249.30236,-17.30236,-266.30236,-81.30236,97.69764,-235.30236,125.69764,-304.30236,0.69764,131.69764,-17.30236,129.69764
133.72105,-36.27895,22.72105,28.72105,-183.27895,-84.27895,23.72105,-347.27895,-213.27895,-221.27895,-170.27895,-104.27895,65.72105,-114.27895,-235.27895,-108.27895,-189.27895,-113.27895,-304.27895,98.72105,64.72105,-229.27895,-366.27895,-170.27895,-301.27895,-342.27895,7.72105,-37.27895,-315.27895,-187.27895,72.72105,-343.27895,-125.27895,-133.27895,-206.27895,-259.27895,-49.27895,132.72105,-23.27895,121.72105,-31.27895,114.72105,-300.27895,-293.27895,-271.27895,-37.27895,-149.27895,72.72105,-41.27895,-141.27895
218.44158,62.44158,13.44158,193.44158,88.44158,-71.55842,94.44158,-112.55842,-188.55842,139.44158,-18.55842,99.44158,-234.55842,-30.55842,-242.55842,158.44158,-135.55842,-191.55842,115.44158,-170.55842,90.44158,-95.55842,36.44158,-0.55842,-56.55842,95.44158,-75.55842,-202.55842,-236.55842,-23.55842,79.44158,25.44158,48.44158,9.44158,-143.55842,34.44158,73.44158,-272.55842,-55.55842,-149.55842,-108.55842,-19.55842,180.44158,-5.55842,-272.55842,-151.55842,-97.55842,-179.55842,-22.55842,-224.55842
519.30802,366.30802,25.30802,218.30802,79.30802,285.30802,279.30802,266.30802,241.30802,250.30802,98.30802,324.30802,423.30802,341.30802,296.30802,268.30802,62.30802,474.30802,413.30802,25.30802,331.30802,275.30802,380.30802,415.30802,98.30802,97.30802,118.30802,456.30802,259.30802,253.30802,421.30802,428.30802,64.30802,389.30802,489.30802,463.30802,265.30802,488.30802,295.30802,496.30802,291.30802,70.30802,114.30802,190.30802,345.30802,488.30802,395.30802,437.30802,497.30802,409.30802
952.62443,653.62443,609.62443,935.62443,601.62443,851.62443,677.62443,656.62443,823.62443,819.62443,502.62443,843.62443,790.62443,520.62443,704.62443,654.62443,609.62443,682.62443,726.62443,561.62443,563.62443,554.62443,863.62443,644.62443,866.62443,855.62443,822.62443,488.62443,801.62443,914.62443,645.62443,844.62443,569.62443,698.62443,598.62443,776.62443,471.62443,728.62443,721.62443,494.62443,866.62443,666.62443,799.62443,848.62443,857.62443,799.62443,515.62443,922.62443,760.62443,498.62443
2217.42281,1890.42281,2008.42281,1738.42281,2040.42281,1853.42281,2122.42281,2107.42281,2203.42281,1896.42281,1965.42281,1812.42281,1734.42281,2199.42281,2078.42281,1746.42281,1929.42281,2176.42281,1943.42281,2155.42281,1732.42281,1828.42281,2048.42281,1826.42281,1761.42281,1854.42281,1878.42281,1877.42281,1893.42281,1755.42281,1840.42281,1734.42281,1796.42281,1897.42281,2206.42281,2005.42281,2192.42281,2132.42281,1955.42281,1852.42281,2006.42281,1743.42281,2095.42281,2194.42281,1812.42281,2062.42281,2127.42281,1835.42281,1730.42281,1730.42281
2458.99117,2328.99117,2264.99117,2199.99117,2140.99117,2139.99117,1998.99117,2102.99117,2318.99117,2025.99117,2455.99117,2253.99117,2427.99117,2344.99117,2134.99117,2400.99117,2146.99117,2109.99117,2165.99117,2051.99117,2433.99117,2195.99117,2165.99117,2379.99117,2376.99117,2456.99117,2168.99117,1992.99117,2233.99117,2075.99117,2376.99117,2308.99117,1969.99117,1981.99117,2090.99117,2034.99117,2457.99117,2235.99117,2106.99117,2226.99117,2312.99117,1971.99117,2342.99117,2436.99117,2008.99117,1981.99117,2006.99117,2082.99117,2267.99117,1974.99117
843.96949,686.96949,704.96949,538.96949,826.96949,687.96949,487.96949,408.96949,545.96949,504.96949,396.96949,709.96949,543.96949,801.96949,466.96949,425.96949,534.96949,365.96949,665.96949,390.96949,767.96949,742.96949,381.96949,608.96949,673.96949,437.96949,828.96949,395.96949,731.96949,538.96949,831.96949,344.96949,361.96949,793.96949,718.96949,675.96949,646.96949,352.96949,706.96949,430.96949,371.96949,548.96949,358.96949,710.96949,757.96949,592.96949,709.96949,574.96949,817.96949,755.96949
168.65778,103.65778,-147.34222,-204.34222,-243.34222,-210.34222,-206.34222,154.65778,38.65778,-261.34222,-259.34222,-10.34222,-135.34222,-275.34222,-330.34222,-120.34222,-308.34222,-149.34222,1.65778,-218.34222,-186.34222,104.65778,14.65778,31.65778,-118.34222,-328.34222,-299.34222,155.65778,-327.34222,-286.34222,-247.34222,-249.34222,-282.34222,59.65778,-88.34222,-35.34222,-165.34222,-158.34222,-20.34222,-20.34222,-11.34222,-195.34222,6.65778,-173.34222,-268.34222,-89.34222,55.65778,-148.34222,-97.34222,-3.34222
101.45805,62.45805,-47.54195,-148.54195,-96.54195,66.45805,-141.54195,-56.54195,26.45805,-206.54195,-308.54195,-187.54195,-159.54195,6.45805,-206.54195,-45.54195,18.45805,-195.54195,78.45805,-145.54195,5.45805,-266.54195,-32.54195,-292.54195,-277.54195,-148.54195,-231.54195,-224.54195,-164.54195,79.45805,-393.54195,-330.54195,15.45805,78.45805,-359.54195,-99.54195,-112.54195,-181.54195,5.45805,-51.54195,-314.54195,80.45805,-138.54195,-89.54195,-32.54195,-128.54195,-32.54195,-123.54195,64.45805,-145.54195
182.62942,-41.37058,-189.37058,-291.37058,66.62942,-33.37058,-234.37058,-177.37058,-26.37058,-53.37058,63.62942,-46.37058,38.62942,15.62942,-289.37058,-99.37058,-238.37058,-226.37058,-61.37058,-35.37058,101.62942,-137.37058,1.62942,45.62942,-70.37058,-8.37058,94.62942,-310.37058,31.62942,-276.37058,57.62942,160.62942,59.62942,134.62942,-251.37058,136.62942,-52.37058,-215.37058,130.62942,-248.37058,-279.37058,63.62942,-97.37058,-163.37058,-6.37058,-226.37058,115.62942,-216.37058,-14.37058,-31.37058
97.54657,-243.45343,-109.45343,-190.45343,-249.45343,-209.45343,14.54657,-395.45343,-65.45343,62.54657,-236.45343,-347.45343,-190.45343,-80.45343,33.54657,-256.45343,-116.45343,-224.45343,-123.45343,-18.45343,-9.45343,-42.45343,-260.45343,-98.45343,-248.45343,-70.45343,-53.45343,-177.45343,-207.45343,-341.45343,46.54657,-6.45343,-26.45343,-353.45343,-104.45343,-358.45343,-221.45343,-132.45343,-319.45343,-25.45343,-150.45343,-168.45343,-210.45343,44.54657,-10.45343,-36.45343,-241.45343,-185.45343,-69.45343,-30.45343
134.99199,-112.00801,-138.00801,-328.00801,24.99199,-127.00801,106.99199,-242.00801,107.99199,-295.00801,126.99199,-0.00801,-74.00801,-206.00801,-170.00801,-174.00801,-267.00801,-209.00801,-364.00801,60.99199,110.99199,-150.00801,-24.00801,-76.00801,43.99199,131.99199,-270.00801,-230.00801,-339.00801,96.99199,71.99199,-232.00801,75.99199,-249.00801,57.99199,-349.00801,-29.00801,71.99199,126.99199,-138.00801,-197.00801,-308.00801,-254.00801,-344.00801,-246.00801,-194.00801,68.99199,-305.00801,109.99199,-12.00801
227.59435,124.59435,-253.40565,7.59435,159.59435,-115.40565,-140.40565,-114.40565,-223.40565,-61.40565,23.59435,153.59435,122.59435,215.59435,29.59435,15.59435,14.59435,-15.40565,122.59435,-116.40565,204.59435,5.59435,-72.40565,-125.40565,-95.40565,-167.40565,41.59435,201.59435,222.59435,-13.40565,103.59435,-148.40565,-31.40565,-36.40565,-49.40565,-80.40565,32.59435,-88.40565,16.59435,-215.40565,-226.40565,43.59435,-115.40565,-118.40565,192.59435,83.59435,29.59435,-81.40565,-24.40565,151.59435
349.83224,40.83224,322.83224,296.83224,159.83224,-144.16776,-8.16776,249.83224,324.83224,330.83224,221.83224,294.83224,12.83224,159.83224,302.83224,160.83224,27.83224,-91.16776,11.83224,172.83224,-143.16776,303.83224,15.83224,252.83224,213.83224,97.83224,342.83224,173.83224,9.83224,-62.16776,0.83224,-85.16776,249.83224,174.83224,80.83224,-94.16776,69.83224,106.83224,270.83224,197.83224,120.83224,148.83224,2.83224,151.83224,282.83224,150.83224,-80.16776,90.83224,-115.16776,130.83224
229.55475,135.55475,-211.44525,190.55475,-266.44525,-129.44525,228.55475,101.55475,-172.44525,164.55475,25.55475,-166.44525,189.55475,-173.44525,119.55475,-205.44525,-125.44525,199.55475,-224.44525,76.55475,-71.44525,-185.44525,181.55475,-130.44525,-131.44525,-99.44525,59.55475,7.55475,-97.44525,-202.44525,59.55475,134.55475,68.55475,125.55475,-109.44525,-102.44525,-122.44525,-217.44525,-150.44525,-11.44525,-143.44525,118.55475,127.55475,39.55475,186.55475,93.55475,-135.44525,143.55475,-10.44525,-142.44525
187.57263,0.57263,12.57263,-309.42737,-203.42737,-225.42737,-211.42737,-196.42737,-144.42737,-185.42737,-212.42737,78.57263,64.57263,93.57263,-215.42737,-116.42737,9.57263,-123.42737,-111.42737,56.57263,98.57263,-144.42737,-186.42737,-278.42737,-155.42737,-184.42737,28.57263,-12.42737,-85.42737,-197.42737,65.57263,187.57263,31.57263,-61.42737,-267.42737,67.57263,-241.42737,-286.42737,-148.42737,-310.42737,46.57263,-6.42737,-28.42737,114.57263,-127.42737,68.57263,-299.42737,-174.42737,154.57263,58.57263
190.73722,-174.26278,-79.26278,-158.26278,62.73722,-23.26278,-69.26278,55.73722,6.73722,-202.26278,-179.26278,-185.26278,-177.26278,-15.26278,-220.26278,22.73722,-150.26278,101.73722,-251.26278,158.73722,-221.26278,-113.26278,-234.26278,-160.26278,-2.26278,-163.26278,-238.26278,132.73722,189.73722,64.73722,-31.26278,61.73722,-102.26278,59.73722,-232.26278,28.73722,9.73722,-75.26278,168.73722,17.73722,-287.26278,-264.26278,-159.26278,-205.26278,-154.26278,136.73722,-7.26278,-155.26278,116.73722,112.73722
162.81852,-54.18148,-105.18148,-56.18148,3.81852,-224.18148,-108.18148,-323.18148,34.81852,-93.18148,-273.18148,-305.18148,-61.18148,-85.18148,-322.18148,138.81852,-152.18148,-115.18148,124.81852,-16.18148,92.81852,-288.18148,-269.18148,-200.18148,-323.18148,40.81852,80.81852,7.81852,25.81852,-48.18148,-13.18148,-139.18148,-177.18148,-291.18148,-57.18148,-188.18148,149.81852,-152.18148,77.81852,94.81852,-305.18148,-23.18148,-323.18148,-197.18148,-15.18148,-121.18148,-305.18148,128.81852,-223.18148,-141.18148
146.94654,-122.05346,25.94654,-299.05346,-256.05346,-274.05346,-97.05346,1.94654,-201.05346,118.94654,-212.05346,-191.05346,-126.05346,135.94654,-318.05346,-0.05346,37.94654,-346.05346,-249.05346,-107.05346,-73.05346,22.94654,-226.05346,-137.05346,-199.05346,-149.05346,-124.05346,-168.05346,-81.05346,-125.05346,-202.05346,-96.05346,-242.05346,-158.05346,-326.05346,-252.05346,-252.05346,-72.05346,-264.05346,124.94654,-288.05346,-68.05346,-22.05346,-28.05346,-174.05346,-309.05346,-23.05346,-307.05346,-177.05346,-327.05346
185.92809,-174.07191,-45.07191,-240.07191,91.92809,-247.07191,-49.07191,135.92809,108.92809,-248.07191,-301.07191,136.92809,172.92809,-220.07191,154.92809,-182.07191,-161.07191,57.92809,-141.07191,-260.07191,46.92809,-252.07191,6.92809,1.92809,134.92809,111.92809,137.92809,-115.07191,-2.07191,118.92809,-89.07191,126.92809,-209.07191,-275.07191,-162.07191,-267.07191,-35.07191,133.92809,137.92809,-19.07191,158.92809,-216.07191,22.92809,174.92809,-90.07191,-37.07191,-229.07191,-18.07191,-70.07191,-163.07191
219.94607,151.94607,186.94607,125.94607,-59.05393,-160.05393,-108.05393,17.94607,130.94607,-161.05393,-237.05393,-49.05393,149.94607,-25.05393,8.94607,100.94607,95.94607,49.94607,181.94607,-243.05393,-105.05393,-25.05393,128.94607,-87.05393,-253.05393,38.94607,-276.05393,-87.05393,-77.05393,12.94607,-55.05393,-202.05393,109.94607,164.94607,-10.05393,99.94607,41.94607,-220.05393,152.94607,-29.05393,-8.05393,67.94607,-67.05393,-74.05393,-259.05393,-39.05393,143.94607,26.94607,128.94607,-19.05393
180.28161,-79.71839,-279.71839,-114.71839,-61.71839,-255.71839,-248.71839,-229.71839,-139.71839,-61.71839,75.28161,135.28161,-0.71839,-126.71839,85.28161,93.28161,-146.71839,128.28161,-112.71839,-4.71839,91.28161,-171.71839,-192.71839,-167.71839,-100.71839,-287.71839,-212.71839,-104.71839,-40.71839,-83.71839,-223.71839,-265.71839,-300.71839,133.28161,-70.71839,-103.71839,-246.71839,-303.71839,-206.71839,-186.71839,-17.71839,-85.71839,-293.71839,17.28161,40.28161,-169.71839,165.28161,63.28161,-81.71839,123.28161
196.75583,-216.24417,-208.24417,-109.24417,-279.24417,129.75583,-216.24417,190.75583,125.75583,-174.24417,-72.24417,-40.24417,-119.24417,-188.24417,59.75583,125.75583,-21.24417,92.75583,172.75583,-11.24417,-199.24417,-220.24417,-263.24417,-97.24417,-28.24417,-187.24417,67.75583,-66.24417,99.75583,-98.24417,67.75583,-276.24417,-203.24417,-270.24417,17.75583,-9.24417,-147.24417,196.75583,-265.24417,-73.24417,109.75583,-103.24417,143.75583,-295.24417,-114.24417,168.75583,-145.24417,71.75583,-156.24417,184.75583
146.01558,-208.98442,-274.98442,21.01558,131.01558,146.01558,-90.98442,-107.98442,-99.98442,-198.98442,16.01558,-102.98442,67.01558,-53.98442,42.01558,-14.98442,-207.98442,-353.98442,61.01558,-143.98442,80.01558,-124.98442,-94.98442,103.01558,-116.98442,103.01558,-241.98442,-14.98442,-304.98442,-303.98442,-211.98442,-21.98442,-299.98442,140.01558,-218.98442,-347.98442,-127.98442,-275.98442,-318.98442,-79.98442,-165.98442,9.01558,-112.98442,87.01558,-349.98442,135.01558,37.01558,107.01558,-352.98442,-340.98442
42.68615,-59.31385,-29.31385,27.68615,-196.31385,28.68615,-95.31385,-163.31385,-290.31385,-227.31385,-87.31385,14.68615,-134.31385,-67.31385,-136.31385,-143.31385,-365.31385,-147.31385,-75.31385,-38.31385,5.68615,-393.31385,-372.31385,-380.31385,-26.31385,-117.31385,8.68615,-263.31385,-142.31385,-116.31385,-329.31385,-241.31385,-109.31385,-24.31385,-129.31385,-170.31385,-273.31385,-274.31385,-411.31385,-255.31385,-275.31385,-227.31385,-291.31385,-419.31385,-217.31385,17.68615,-116.31385,-349.31385,-303.31385,-50.31385
176.80413,-73.19587,-48.19587,-123.19587,-208.19587,-223.19587,79.80413,-115.19587,-165.19587,-202.19587,-111.19587,98.80413,68.80413,-210.19587,103.80413,-307.19587,40.80413,-159.19587,105.80413,-244.19587,-296.19587,2.80413,173.80413,53.80413,160.80413,43.80413,93.80413,-217.19587,-13.19587,12.80413,166.80413,-130.19587,-322.19587,-10.19587,172.80413,-276.19587,52.80413,100.80413,-164.19587,6.80413,-293.19587,-15.19587,54.80413,35.80413,-288.19587,150.80413,155.80413,-3.19587,-263.19587,108.80413
127.15136,-147.84864,109.15136,-29.84864,-151.84864,-219.84864,-145.84864,-49.84864,-315.84864,-169.84864,104.15136,90.15136,54.15136,25.15136,-276.84864,47.15136,-29.84864,-81.84864,72.15136,122.15136,-6.84864,-109.84864,-135.84864,31.15136,-149.84864,-153.84864,79.15136,-348.84864,-343.84864,49.15136,-328.84864,60.15136,-177.84864,-84.84864,-257.84864,-5.84864,-255.84864,122.15136,-229.84864,-271.84864,-174.84864,-242.84864,-77.84864,-161.84864,-59.84864,-183.84864,-284.84864,-23.84864,-24.84864,88.15136
